date,open,high,low,close,volume
2021-06-18,21.0000,22.9100,16.5000,19.4500,8810493
2021-06-21,20.7995,21.8800,19.7700,19.8900,2153332
2021-06-22,20.0212,20.0212,18.0206,18.8200,984976
2021-06-23,18.8200,19.3000,18.2700,18.3800,545025
2021-06-24,18.4300,18.6001,17.5001,18.0000,422684
2021-06-25,17.6900,17.9499,16.8600,16.9400,745183
2021-06-28,17.3600,18.3400,17.1950,18.3300,698932
2021-06-29,18.6500,18.9800,17.8200,17.9400,607724
2021-06-30,17.9000,18.7000,17.9000,18.5000,247651
2021-07-01,18.5100,18.8500,17.1301,17.8100,387129
2021-07-02,18.0900,18.3689,17.6700,18.0300,293830
2021-07-06,18.8800,18.8800,17.7000,17.8600,237869
2021-07-07,17.8500,18.3700,17.4000,17.5000,230355
2021-07-08,17.1600,20.4400,17.0800,19.4800,820278
2021-07-09,19.4500,19.7300,18.5800,18.5800,446294
2021-07-12,18.8900,19.3400,18.6100,19.0000,206581
2021-07-13,19.4500,20.4500,18.0000,18.7700,1299347
2021-07-14,18.9200,19.3000,17.6200,17.8100,508920
2021-07-15,17.7600,18.3900,17.5400,18.0900,367627
2021-07-16,18.0916,18.3900,17.3700,17.3800,228859
2021-07-19,17.2500,17.3800,16.7100,17.0100,336744
2021-07-20,17.0900,17.6500,16.9000,17.5900,159871
2021-07-21,17.4600,17.5000,16.9000,16.9900,283836
2021-07-22,17.0900,17.5299,16.9000,17.2600,142718
2021-07-23,17.1900,17.4200,17.0100,17.3800,84451
2021-07-26,17.8437,17.8437,16.0300,16.2500,570900
2021-07-27,17.0000,17.0000,15.8800,16.2900,418803
2021-07-28,16.3000,16.6300,15.9200,16.2300,273247
2021-07-29,16.0600,16.3299,15.9000,16.0600,257206
2021-07-30,16.1200,16.1200,14.4200,15.5000,605963
2021-08-02,15.8000,16.0400,15.2600,15.6400,344302
2021-08-03,15.8400,15.8400,14.9500,14.9700,162773
2021-08-04,14.8300,15.0400,14.3700,14.6200,256538
2021-08-05,14.5600,14.7842,13.8900,14.7000,377715
2021-08-06,15.0600,15.3899,14.1350,14.3800,373302
2021-08-09,14.2700,14.4000,13.7200,14.3000,279612
2021-08-10,14.5600,14.8300,14.2000,14.5500,197291
2021-08-11,14.8100,15.0632,13.8200,13.9500,315854
2021-08-12,14.2400,14.2400,13.5400,14.1000,338252
2021-08-13,14.0100,14.4862,13.5400,13.6200,355070
2021-08-16,13.1300,15.5000,13.1300,14.7500,1212396
2021-08-17,14.8800,15.9199,14.3200,15.3900,425960
2021-08-18,15.3100,15.9400,15.3100,15.7000,250997
2021-08-19,15.5100,15.7000,14.5000,14.5700,139825
2021-08-20,14.7800,14.9200,14.5100,14.8400,149208
2021-08-23,15.4500,16.6500,15.2500,16.0600,688989
2021-08-24,16.5300,16.5800,16.1600,16.1900,240875
2021-08-25,16.4000,16.6000,16.1510,16.4800,156797
2021-08-26,16.5000,16.8500,16.1400,16.4000,136648
2021-08-27,16.2600,16.8700,16.2300,16.6000,155117
2021-08-30,16.9300,17.0000,15.8682,15.9300,195921
2021-08-31,16.1100,16.4500,15.7200,16.3800,138393
2021-09-01,17.1700,17.5000,16.5100,16.8300,238653
2021-09-02,17.0000,17.4800,16.7000,17.2500,296425
2021-09-03,17.4700,17.4700,16.9600,17.1600,190541
2021-09-07,17.3900,17.8700,16.8400,17.8400,381199
2021-09-08,17.7100,17.9000,16.8500,17.8200,291812
2021-09-09,17.8100,17.8400,16.8500,16.9700,203268
2021-09-10,17.1500,17.1500,16.1400,16.4600,289779
2021-09-13,16.6900,16.8200,15.5000,15.6300,213631
2021-09-14,15.4300,15.9400,15.2200,15.6100,248706
2021-09-15,15.5000,15.9200,15.1229,15.1900,282884
2021-09-16,15.2100,15.5600,14.8500,15.2300,250250
2021-09-17,15.9600,16.5100,15.5000,16.4200,557245
2021-09-20,15.7600,16.1600,15.3801,15.6500,365204
2021-09-21,15.7500,16.1800,15.5000,16.0500,233467
2021-09-22,16.0000,16.4300,15.9100,16.3500,277697
2021-09-23,16.5200,16.5900,16.0700,16.2800,264153
2021-09-24,16.0800,16.3300,15.8100,16.0000,235652
2021-09-27,15.9000,16.1500,15.3600,15.6800,230530
2021-09-28,15.4900,15.6450,15.1704,15.5300,250968
2021-09-29,15.5000,15.6500,14.7000,14.7900,266684
2021-09-30,14.7000,14.8200,14.3100,14.7900,147848
2021-10-01,14.6800,14.6800,13.7700,13.8600,481701
2021-10-04,13.9000,13.9850,13.0200,13.2800,296233
2021-10-05,13.1900,13.5700,12.8500,13.4900,440295
2021-10-06,13.4800,13.5200,12.9500,13.0000,179869
2021-10-07,13.0100,13.3100,12.8500,13.1700,247194
2021-10-08,13.1900,13.3500,12.3501,12.5500,361174
2021-10-11,12.6000,12.8800,12.3600,12.5800,220425
2021-10-12,12.6900,12.9500,12.3900,12.4300,141694
2021-10-13,12.5900,12.8400,12.1200,12.7600,176992
2021-10-14,13.1200,13.2600,12.7600,12.9700,144129
2021-10-15,13.1800,13.5000,13.0000,13.5000,174526
2021-10-18,13.9900,14.1600,13.3400,13.9900,622330
2021-10-19,14.3900,14.6800,13.7567,14.6600,347667
2021-10-20,14.5400,14.8500,14.1800,14.6400,164562
2021-10-21,14.7000,15.2900,14.6800,15.1700,255506
2021-10-22,15.0000,15.3100,14.0200,15.2500,356361
2021-10-25,15.3400,15.3847,13.7000,14.1200,554508
2021-10-26,14.4300,14.7600,13.4950,13.7400,542647
2021-10-27,13.7700,14.4550,13.5000,14.3200,294428
2021-10-28,14.2200,14.4050,14.0000,14.1800,228289
2021-10-29,14.1200,14.9907,14.0700,14.5900,293669
2021-11-01,14.6200,15.7200,14.5000,15.5200,832560
2021-11-02,16.2100,17.1100,15.0600,17.0000,753483
2021-11-03,17.4400,17.8100,16.5500,17.2500,1072135
2021-11-04,17.2100,17.8100,17.0600,17.8000,419474
2021-11-05,17.6400,17.7500,16.7254,17.1800,424881
2021-11-08,17.2300,17.6550,16.6400,16.7000,364665
2021-11-09,16.2300,16.3650,13.8000,15.3700,1549886
2021-11-10,15.4800,16.1000,14.6922,14.8500,381762
2021-11-11,14.9600,15.3000,14.0200,14.5700,413842
2021-11-12,14.5000,15.0300,14.3600,14.9200,427707
2021-11-15,14.7500,15.1150,12.3800,12.8500,1552640
2021-11-16,13.0000,13.3200,12.2500,12.2800,703135
2021-11-17,12.3500,12.4304,12.0100,12.2000,814990
2021-11-18,12.2000,12.3200,10.9400,11.2600,970603
2021-11-19,11.4000,11.9100,11.2000,11.6500,393275
2021-11-22,11.8700,12.2700,10.8700,11.1700,719205
2021-11-23,11.2600,11.4000,10.6000,10.8500,1852381
2021-11-24,10.9100,11.4300,10.4500,11.3100,792234
2021-11-26,11.3800,11.5400,10.8700,11.1900,338730
2021-11-29,11.2500,11.4000,10.6900,10.9900,576992
2021-11-30,11.1800,11.2700,10.4700,10.9800,484158
2021-12-01,11.0200,11.3400,10.8000,10.9200,254002
2021-12-02,10.7600,11.9200,10.7600,11.1400,473163
2021-12-03,11.1400,11.3200,10.2900,10.5800,585955
2021-12-06,10.6300,10.9000,10.2500,10.5800,410167
2021-12-07,10.6000,11.3300,10.6000,11.1800,444716
2021-12-08,11.0800,11.4700,10.7900,11.3800,268367
2021-12-09,11.4900,11.8196,10.7300,10.8000,306784
2021-12-10,10.7000,11.2000,10.7000,10.8300,333059
2021-12-13,11.0300,11.4550,10.6500,11.0200,296120
2021-12-14,10.6900,11.0200,10.0000,10.0200,662477
2021-12-15,10.1000,10.1250,6.6000,6.8200,7789264
2021-12-16,7.5000,8.0400,7.1000,7.5800,3855965
2021-12-17,7.5000,8.2500,7.1300,7.9900,3616816
2021-12-20,7.9700,8.5900,7.9400,8.0300,1267202
2021-12-21,8.0200,8.5500,7.7100,8.3400,1224889
2021-12-22,8.2900,8.4500,7.8100,7.8300,950310
2021-12-23,7.8320,7.8500,7.2700,7.7200,1665945
2021-12-27,7.3800,8.1500,7.3800,7.9900,1201218
2021-12-28,7.8000,7.9600,7.2900,7.3300,773378
2021-12-29,7.3300,7.5800,7.2300,7.4900,685966
2021-12-30,7.6300,7.8000,7.3300,7.3500,969629
2021-12-31,7.2600,7.6600,7.2600,7.6300,1224698
2022-01-03,7.7000,7.9800,7.3650,7.6600,706773
2022-01-04,7.7100,7.7150,7.1250,7.2300,1129801
2022-01-05,7.1338,7.2300,6.3501,6.4400,1005894
2022-01-06,6.5700,6.6900,6.0200,6.6000,1593878
2022-01-07,6.5651,6.8999,6.3900,6.4200,1336470
2022-01-10,6.3900,6.4300,5.9000,6.3800,1280637
2022-01-11,6.8400,7.0200,6.4601,6.7400,851798
2022-01-12,6.9600,6.9800,6.4700,6.6600,1453174
2022-01-13,6.6100,6.6500,6.1100,6.2200,866791
2022-01-14,6.0300,6.1700,5.7600,5.9600,1009980
2022-01-18,5.8100,5.8700,5.2900,5.3900,1974984
2022-01-19,5.4518,5.9300,5.4500,5.5800,889479
2022-01-20,5.5800,5.8883,5.4100,5.5500,1539258
2022-01-21,5.5000,5.5500,5.2000,5.2600,697410
2022-01-24,5.0250,5.1500,4.6600,5.1400,1204014
2022-01-25,5.0300,5.1500,4.7900,5.0600,1232095
2022-01-26,5.2200,5.4000,4.8500,4.8800,1034774
2022-01-27,4.9600,5.0699,4.6350,4.6600,655228
2022-01-28,4.7500,5.0000,4.6200,4.9400,993564
2022-01-31,4.9120,5.3600,4.9100,5.3300,750219
2022-02-01,5.5000,5.5100,5.2100,5.4800,776092
2022-02-02,5.5800,5.6700,5.2500,5.3200,738391
2022-02-03,5.0700,5.3200,4.9900,5.0500,806177
2022-02-04,5.0600,5.1500,4.9000,5.1300,789016
2022-02-07,5.1800,5.3000,5.0800,5.2200,288622
